,URL,pages,description,prix,Enchère ou vente
2479,https://www.zoopla.co.uk//for-sale/details/54119948?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,1 bed flat for sale,265000.0,vente
328,https://www.zoopla.co.uk//for-sale/details/54155057?search_identifier=3ffddd95675a599ff5ad36a8a9913c84,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=4,1 bed flat for sale,265000.0,vente
826,https://www.zoopla.co.uk//for-sale/details/54151894?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,1 bed flat for sale,265000.0,vente
4214,https://www.zoopla.co.uk//for-sale/details/54089208?search_identifier=4a383953bb5d5f63baf930d0fea37709,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=43,1 bed flat for sale,265000.0,vente
2789,https://www.zoopla.co.uk//for-sale/details/48755040?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,2 bed maisonette for sale,265000.0,vente
853,https://www.zoopla.co.uk//for-sale/details/43839597?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,1 bed flat for sale,265000.0,vente
1320,https://www.zoopla.co.uk//for-sale/details/54142320?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,2 bed terraced house for sale,265000.0,vente
4236,https://www.zoopla.co.uk//for-sale/details/48799371?search_identifier=4a383953bb5d5f63baf930d0fea37709,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=43,2 bed maisonette for sale,265000.0,vente
4575,https://www.zoopla.co.uk//for-sale/details/54078720?search_identifier=cf88198ac198078c89cdfd0b11a6cb2a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=46,1 bed flat for sale,265000.0,vente
2256,https://www.zoopla.co.uk//for-sale/details/54124295?search_identifier=7855bd28b4f8269093228e149b31c366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=23,1 bed flat for sale,265000.0,vente
3974,https://www.zoopla.co.uk//for-sale/details/54092861?search_identifier=d4baacc450a5ae752fb3a19f5972dc5a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=40,1 bed flat for sale,265000.0,vente
242,https://www.zoopla.co.uk//for-sale/details/54163786?search_identifier=4f4aae62b53cd91ca1efde5d676306f8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=3,2 bed flat for sale,265000.0,vente
3022,https://www.zoopla.co.uk//for-sale/details/54108829?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,2 bed flat for sale,265000.0,vente
1848,https://www.zoopla.co.uk//for-sale/details/54135583?search_identifier=92c224e336c3061160fdc18c13247ef4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=19,Studio for sale,265000.0,vente
1182,https://www.zoopla.co.uk//for-sale/details/54145109?search_identifier=23a43f2fe22e23116a4f7dab9e3cf741,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=12,1 bed flat for sale,265000.0,vente
3046,https://www.zoopla.co.uk//for-sale/details/54108613?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,1 bed flat for sale,265000.0,vente
1262,https://www.zoopla.co.uk//for-sale/details/54144115?search_identifier=e8a31cfb56cfc8829bdea22a56efac86,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=13,Studio for sale,265000.0,vente
4001,https://www.zoopla.co.uk//for-sale/details/54092290?search_identifier=7a8541b13a993b61d4666d1416e42352,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=41,2 bed flat for sale,265000.0,vente
2167,https://www.zoopla.co.uk//for-sale/details/54125649?search_identifier=485f3d09a6279ecdebd5fa1f71aab668,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=22,1 bed flat for sale,265000.0,vente
849,https://www.zoopla.co.uk//for-sale/details/54151280?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,2 bed maisonette for sale,265000.0,vente
3118,https://www.zoopla.co.uk//for-sale/details/54106801?search_identifier=e0ee2bc9f7f06ac362fecc655241c48c,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=32,3 bed flat for sale,265500.0,vente
4530,https://www.zoopla.co.uk//for-sale/details/54079632?search_identifier=cf88198ac198078c89cdfd0b11a6cb2a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=46,1 bed flat for sale,269000.0,vente
3243,https://www.zoopla.co.uk//for-sale/details/54105528?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,2 bed flat for sale,269950.0,vente
2631,https://www.zoopla.co.uk//for-sale/details/54116897?search_identifier=b2405fab13ec430939762f5907ff3366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=27,2 bed flat for sale,269950.0,vente
1557,https://www.zoopla.co.uk//for-sale/details/50124553?search_identifier=741597e526e0bc932b16b74bb1c9f5e5,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=16,Studio for sale,269950.0,vente
2767,https://www.zoopla.co.uk//for-sale/details/54114482?search_identifier=aead6369aaf688945fcc6ca2557d2b20,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=28,1 bed flat for sale,270000.0,vente
32,https://www.zoopla.co.uk//for-sale/details/54166605?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,1 bed flat for sale,270000.0,vente
4897,https://www.zoopla.co.uk//for-sale/details/54074564?search_identifier=6e021a797919b125b060dfed191d21b4,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=49,1 bed flat for sale,270000.0,vente
2558,https://www.zoopla.co.uk//for-sale/details/54116738?search_identifier=c7f699d8dc072d33fa2bb65cbe563ec6,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=26,1 bed flat for sale,270000.0,vente
4016,https://www.zoopla.co.uk//for-sale/details/54091831?search_identifier=7a8541b13a993b61d4666d1416e42352,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=41,2 bed flat for sale,270000.0,vente
4063,https://www.zoopla.co.uk//for-sale/details/54091353?search_identifier=7a8541b13a993b61d4666d1416e42352,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=41,1 bed flat for sale,270000.0,vente
3356,https://www.zoopla.co.uk//for-sale/details/54103419?search_identifier=fa66bf652959bd95b74ac0d613701526,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=34,2 bed flat for sale,270000.0,vente
2275,https://www.zoopla.co.uk//for-sale/details/54124159?search_identifier=7855bd28b4f8269093228e149b31c366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=23,Studio for sale,270000.0,vente
2868,https://www.zoopla.co.uk//for-sale/details/54111720?search_identifier=1768e58e3707f3b23fb796f0ef9ce5bb,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=29,1 bed flat for sale,270000.0,vente
385,https://www.zoopla.co.uk//for-sale/details/54160527?search_identifier=3ffddd95675a599ff5ad36a8a9913c84,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=4,1 bed flat for sale,270000.0,vente
3762,https://www.zoopla.co.uk//for-sale/details/54095599?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed terraced house for sale,270000.0,vente
3766,https://www.zoopla.co.uk//for-sale/details/54095578?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,4 bed terraced house for sale,270000.0,vente
886,https://www.zoopla.co.uk//for-sale/details/54150689?search_identifier=53e48c5723f36dcf12d90e69a71ff408,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=9,2 bed flat for sale,270000.0,vente
3797,https://www.zoopla.co.uk//for-sale/details/54095145?search_identifier=126ebb161c184d66f0c85a917d8aca4b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=38,2 bed terraced house for sale,270000.0,vente
3268,https://www.zoopla.co.uk//for-sale/details/52653223?search_identifier=5ca92ebc399a151af28b9cfe6a327213,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=33,1 bed terraced house for sale,270000.0,vente
683,https://www.zoopla.co.uk//for-sale/details/54154837?search_identifier=7628ff5369be1389d7c928a9eb4c75d1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=7,2 bed flat for sale,270000.0,vente
3007,https://www.zoopla.co.uk//for-sale/details/54110167?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=31,1 bed flat for sale,270000.0,vente
2364,https://www.zoopla.co.uk//for-sale/details/51999220?search_identifier=3db859b17f7188303fb67108baf9eeb7,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=24,1 bed maisonette for sale,270000.0,vente
1153,https://www.zoopla.co.uk//for-sale/details/54145678?search_identifier=23a43f2fe22e23116a4f7dab9e3cf741,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=12,2 bed maisonette for sale,270000.0,vente
2935,https://www.zoopla.co.uk//for-sale/details/52017191?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=30,1 bed flat for sale,270000.0,vente
4782,https://www.zoopla.co.uk//for-sale/details/50687723?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,2 bed flat for sale,270000.0,vente
1606,https://www.zoopla.co.uk//for-sale/details/50604659?search_identifier=8d5ef7abd61f7b0d233372bb90b5f0bc,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=17,1 bed flat for sale,272500.0,vente
2000,https://www.zoopla.co.uk//for-sale/details/54130003?search_identifier=81df929a334627b4b26f5398e1ff779b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=21,1 bed flat for sale,275000.0,vente
92,https://www.zoopla.co.uk//for-sale/details/54165803?search_identifier=e431d2b21f8c113b686bf52a8d653f6a,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0,1 bed flat for sale,275000.0,vente
4374,https://www.zoopla.co.uk//for-sale/details/54084720?search_identifier=c896488009676d2754e19f5d80e08912,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=44,1 bed flat for sale,275000.0,vente
4060,https://www.zoopla.co.uk//for-sale/details/54091372?search_identifier=7a8541b13a993b61d4666d1416e42352,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=41,3 bed semi-detached house for sale,275000.0,vente
738,https://www.zoopla.co.uk//for-sale/details/54153722?search_identifier=b76c80d2603f19c8f29aeb2044a454fd,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=8,Property for sale,275000.0,vente
2475,https://www.zoopla.co.uk//for-sale/details/54119998?search_identifier=bd268dfed7c29988402539b9a6ce422b,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=25,2 bed flat for sale,275000.0,vente
1749,https://www.zoopla.co.uk//new-homes/details/54136713?search_identifier=c8eff9ff1a3aecce5a182c764ac10624,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=18,1 bed flat for sale,275000.0,vente
100,https://www.zoopla.co.uk//for-sale/details/54165628?search_identifier=da4a7aa09a3e8961feb0847e3012d9d8,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=2,1 bed flat for sale,275000.0,vente
2141,https://www.zoopla.co.uk//for-sale/details/54125992?search_identifier=485f3d09a6279ecdebd5fa1f71aab668,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=22,2 bed flat for sale,275000.0,vente
1335,https://www.zoopla.co.uk//for-sale/details/54142220?search_identifier=3cfe3f584c71cef3e322c075eb10e2e9,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=14,2 bed flat for sale,275000.0,vente
2653,https://www.zoopla.co.uk//for-sale/details/54116328?search_identifier=b2405fab13ec430939762f5907ff3366,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=27,2 bed maisonette for sale,275000.0,vente
4308,https://www.zoopla.co.uk//for-sale/details/54085891?search_identifier=c896488009676d2754e19f5d80e08912,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=44,1 bed detached house for sale,275000.0,vente
4741,https://www.zoopla.co.uk//for-sale/details/54076658?search_identifier=cddf4390077aadc405d46f0373930128,https://www.zoopla.co.uk/for-sale/property/london/?identifier=london&page_size=100&q=london&search_source=refine&radius=0&pn=48,1 bed flat for sale,275000.0,vente
