,URL,ville,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
119,https://www.zoopla.co.uk//for-sale/details/54181204,Orpington,BR6,"Avonstowe Close, Orpington, Kent BR6",1465000,NA,vente,A,7,2,5,7 bed detached house for sale,Maison,NA
120,https://www.zoopla.co.uk//for-sale/details/54181209,London,W1H,"York Street, London W1H",1150000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
121,https://www.zoopla.co.uk//for-sale/details/54181178,Pinner,HA5,"Milman Close, Pinner HA5",265000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
122,https://www.zoopla.co.uk//for-sale/details/54181146,Londres,SE16,"Brewhouse Walk, London SE16",650000,92.810097,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
123,https://www.zoopla.co.uk//for-sale/details/54181148,Londres,E17,"Northcote Road, Walthamstow, London E17",695000,NA,vente,A,3,1,3,3 bed semi-detached house for sale,Maison,NA
124,https://www.zoopla.co.uk//for-sale/details/54181130,Hornchurch,RM11,"Nelmes Crescent, Emerson Park, Hornchurch RM11",895000,NA,vente,A,4,2,NA,4 bed detached house for sale,Maison,NA
125,https://www.zoopla.co.uk//new-homes/details/54181118,Londres,NW6,"Kilburn High Rd, Maida Vale, London NW6",694500,68.004996,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
126,https://www.zoopla.co.uk//for-sale/details/54181064,Dagenham,RM8,"Brewood Road, Dagenham RM8",325000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
127,https://www.zoopla.co.uk//for-sale/details/54181017,Sutton,SM1,"Vermont Road, Sutton SM1",460000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
128,https://www.zoopla.co.uk//new-homes/details/54180979,West Drayton,UB7,"Bentinck Road, West Drayton UB7",313000,50.725038,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
129,https://www.zoopla.co.uk//for-sale/details/54180981,Croydon,CR0,"Windmill Grove, Croydon CR0",270000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
130,https://www.zoopla.co.uk//for-sale/details/54180953,Londres,W6,"Parr's Way, London W6",725000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
131,https://www.zoopla.co.uk//for-sale/details/54180960,Ruislip,HA4,"Hathaway Close, Ruislip HA4",300000,NA,vente,A,1,1,1,1 bed end terrace house for sale,Maison,NA
132,https://www.zoopla.co.uk//for-sale/details/54180940,Londres,SE15,"Nunhead Lane, London SE15",600000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
133,https://www.zoopla.co.uk//for-sale/details/54180914,Orpington,BR6,"Glentrammon Road, Orpington BR6",500000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
134,https://www.zoopla.co.uk//new-homes/details/54180896,Londres,SW8,"Pinto Tower, Nine Elms Point, 4 Hebden Place SW8",3250000,NA,vente,N,4,4,1,4 bed flat for sale,Appartement,NA
135,https://www.zoopla.co.uk//for-sale/details/54180887,Dagenham,RM10,"Hunters Hall Road, Dagenham RM10",300000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
136,https://www.zoopla.co.uk//for-sale/details/54180869,Londres,SW5,"Eardley Crescent, London SW5",645000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA
137,https://www.zoopla.co.uk//new-homes/details/54180860,Londres,W3,"Crown Villas, Avenue Road, London W3",825000,NA,vente,N,3,3,1,3 bed end terrace house for sale,Maison,NA
138,https://www.zoopla.co.uk//for-sale/details/54180864,Twickenham,TW2,"Campbell Road, Twickenham TW2",895000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
139,https://www.zoopla.co.uk//for-sale/details/54180859,Londres,N13,"Dumayne House, Palmers Green N13",425000,86,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
140,https://www.zoopla.co.uk//for-sale/details/54180840,Londres,N19,"Hornsey Rise, London N19",351000,NA,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
141,https://www.zoopla.co.uk//for-sale/details/54180848,Londres,SW6,"Wyfold Road, Fulham, London SW6",495000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
142,https://www.zoopla.co.uk//for-sale/details/54180827,Londres,SE14,"Pepys Road, London SE14",575000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
143,https://www.zoopla.co.uk//new-homes/details/54180820,West Drayton,UB7,"Bentinck Road, West Drayton UB7",381000,NA,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
144,https://www.zoopla.co.uk//for-sale/details/54180763,Southall,UB2,"Willowbrook Road, Southall UB2",455000,NA,vente,A,5,2,2,5 bed semi-detached house for sale,Maison,NA
145,https://www.zoopla.co.uk//for-sale/details/54180764,Londres,W9,"Maida Vale, London W9",575000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
146,https://www.zoopla.co.uk//for-sale/details/54180743,Londres,SW6,"Park Street, London SW6",3400000,NA,vente,A,5,4,1,5 bed flat for sale,Appartement,NA
147,https://www.zoopla.co.uk//new-homes/details/54180735,Londres,SW11,"Grant Road, London SW11",862000,90.859134,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
148,https://www.zoopla.co.uk//for-sale/details/54180739, Brentford,TW8,"Bridgeman House, Pump House Crescent, Brentford, Middlesex TW8",465000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
149,https://www.zoopla.co.uk//new-homes/details/54180728,West Drayton,UB7,"Bentinck Road, West Drayton UB7",414000,73.021758,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
150,https://www.zoopla.co.uk//for-sale/details/54180736,Londres,SW10,"Carlyle Court, Chelsea Harbour, London SW10",1250000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
151,https://www.zoopla.co.uk//for-sale/details/54180723,Londres,W5,"Gordon Road, London W5",665000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
152,https://www.zoopla.co.uk//for-sale/details/54180717,Londres,N4,"Ambler Road, Islington N4",1599950,128.856461,vente,A,4,1,1,4 bed terraced house for sale,Maison,NA
153,https://www.zoopla.co.uk//for-sale/details/54180700,Londres,N5,"Balfour Road, Highbury, London N5",700000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
154,https://www.zoopla.co.uk//new-homes/details/54180703,London,SW1V,"Sutherland Street, London SW1V",1350000,71.628213,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
155,https://www.zoopla.co.uk//for-sale/details/54180687,Londres,E17,"Cromwell Road, London E17",650000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA
156,https://www.zoopla.co.uk//for-sale/details/54180664,Londres,SE14,"Musgrove Road, London SE14",575000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
157,https://www.zoopla.co.uk//new-homes/details/54180609,West Drayton,UB7,"Bentinck Road, West Drayton UB7",416000,70.234668,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
158,https://www.zoopla.co.uk//for-sale/details/54180646,Londres,N1,"Dibden Street, Islington, London N1",650000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
159,https://www.zoopla.co.uk//for-sale/details/54180621,Londres,N17,"Devonshire Hill Lane, London N17",535000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
160,https://www.zoopla.co.uk//for-sale/details/54180624,Ilford,IG6,"Tomswood Hill, Ilford IG6",259950,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
161,https://www.zoopla.co.uk//for-sale/details/54180558,Croydon,CR0,"Links View Road, Croydon CR0",400000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
162,https://www.zoopla.co.uk//for-sale/details/49394082,Londres,W2,"Consort House, Queensway, London W2",925000,NA,vente,A,3,1,2,3 bed maisonette for sale,Maisonette,NA
163,https://www.zoopla.co.uk//for-sale/details/54180541,Londres,N21,"Ridge Avenue, Winchmore Hill N21",350000,NA,vente,A,4,1,1,4 bed flat for sale,Appartement,NA
164,https://www.zoopla.co.uk//for-sale/details/54180532,Londres,SE2,"Bastion Road, Abbey Wood, London SE2",370000,NA,vente,A,3,2,1,3 bed property for sale,Maison avec jardin,NA
165,https://www.zoopla.co.uk//for-sale/details/54180476,Londres,NW9,"Colindale Avenue, London NW9",708000,153.28995,vente,A,4,2,NA,4 bed flat for sale,Appartement,NA
166,https://www.zoopla.co.uk//for-sale/details/54180467,Ickenham,UB10,"Milverton Drive, Ickenham UB10",450000,NA,vente,A,2,1,1,2 bed semi-detached house for sale,Maison,NA
167,https://www.zoopla.co.uk//for-sale/details/54180482,Chessington,KT9,"Church Lane, Chessington KT9",450000,NA,vente,A,2,1,2,2 bed detached bungalow for sale,Bungalow,NA
168,https://www.zoopla.co.uk//for-sale/details/51852479,Londres,NW3,"Thurlow Road, Hampstead, London NW3",1200000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
169,https://www.zoopla.co.uk//for-sale/details/54180447,Sidcup,DA15,"Burns Avenue, Sidcup, Kent DA15",550000,NA,vente,A,4,3,1,4 bed semi-detached house for sale,Maison,NA
170,https://www.zoopla.co.uk//for-sale/details/54180423,Londres,E13,"Dongola Road, London E13",375000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
171,https://www.zoopla.co.uk//new-homes/details/54180433,Londres,NW9,"Colindale Avenue, London NW9",581000,97.176538,vente,N,3,1,NA,3 bed flat for sale,Appartement,Help to buy
172,https://www.zoopla.co.uk//for-sale/details/54180408,Wallington,SM6,"Beddington Grove, Wallington SM6",405000,NA,vente,A,2,NA,NA,2 bed terraced house for sale,Maison,NA
173,https://www.zoopla.co.uk//for-sale/details/54180410, Welling,DA16,"Embassy Court, Welling High Street, Welling, Kent DA16",275000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
174,https://www.zoopla.co.uk//for-sale/details/54180411,Londres,SW10,"Milliner House, Hortensia Road, Chelsea, London SW10",1350000,106,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
175,https://www.zoopla.co.uk//for-sale/details/54180413,Harrow,HA2,"The Drive, Harrow HA2",675000,114.456496,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
176,https://www.zoopla.co.uk//for-sale/details/54180364,Londres,NW8,"Adelaide Court, Abbey Road, St. John's Wood NW8",499950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
177,https://www.zoopla.co.uk//for-sale/details/54180367,London,WC1X,"Derby Lodge, Britannia Street, London WC1X",565000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
178,https://www.zoopla.co.uk//for-sale/details/54180369,Londres,W13,"Gordon Road, London W13",375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
179,https://www.zoopla.co.uk//for-sale/details/54180334,Londres,NW5,"Malden Road, London NW5",560000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
180,https://www.zoopla.co.uk//for-sale/details/54180325,Mitcham,CR4,"New Road, Mitcham CR4",400000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA
181,https://www.zoopla.co.uk//new-homes/details/54180319,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",163750,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,NA
182,https://www.zoopla.co.uk//for-sale/details/54180297,Londres,N12,"Torrington Park, North Finchley, London N12",950000,NA,vente,A,4,1,3,4 bed semi-detached house for sale,Maison,NA
183,https://www.zoopla.co.uk//new-homes/details/54180316,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",427500,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
184,https://www.zoopla.co.uk//new-homes/details/54180317,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",320625,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
185,https://www.zoopla.co.uk//new-homes/details/54180318,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",243750,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
186,https://www.zoopla.co.uk//new-homes/details/54180306,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",444000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,Help to buy
187,https://www.zoopla.co.uk//new-homes/details/54180307,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",442700,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,Help to buy
188,https://www.zoopla.co.uk//for-sale/details/54180290,Londres,SE1,"Stoney Street, Evans Granary Apartments SE1",4995000,NA,vente,A,4,3,1,4 bed flat for sale,Appartement,NA
189,https://www.zoopla.co.uk//for-sale/details/54180270,Londres,NW8,"Cavendish Avenue, St John's Wood, London NW8",16950000,498,vente,A,6,5,3,6 bed property for sale,Maison avec jardin,NA
190,https://www.zoopla.co.uk//new-homes/details/54180169,Londres,NW9,"Colindale Avenue, London NW9",501000,74.229497,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy
191,https://www.zoopla.co.uk//for-sale/details/54180253,Ickenham,UB10,"Copthall Road West, Ickenham UB10",725000,NA,vente,A,3,1,2,3 bed detached house for sale,Maison,NA
192,https://www.zoopla.co.uk//for-sale/details/54180206,Hounslow,TW5,"Blossom Waye, Heston, Hounslow TW5",579950,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
193,https://www.zoopla.co.uk//for-sale/details/54180209,Londres,NW2,"Cricklewood Lane, London NW2",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
194,https://www.zoopla.co.uk//for-sale/details/54180178,Londres,E18,"Malford Court, The Drive, South Woodford E18",385000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
195,https://www.zoopla.co.uk//for-sale/details/52359213,New Malden,KT3,"Montem Road, New Malden KT3",375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
196,https://www.zoopla.co.uk//for-sale/details/47325297,New Malden,KT3,"Montem Road, New Malden KT3",1000000,NA,vente,A,4,3,3,4 bed semi-detached house for sale,Maison,NA
197,https://www.zoopla.co.uk//for-sale/details/54180168,Londres,N1,"St Brelades Court, De Beauvoir Estate, London N1",500000,NA,vente,A,3,1,1,3 bed maisonette for sale,Maisonette,NA
198,https://www.zoopla.co.uk//for-sale/details/54180172,Londres,NW2,"Sunflower Court, Granville Road, Childs Hill, London NW2",575000,NA,vente,A,2,2,NA,2 bed flat for sale,Appartement,NA
199,https://www.zoopla.co.uk//for-sale/details/54180155,Northolt,UB5,"Lancaster Road, Northolt UB5",425000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
201,https://www.zoopla.co.uk//for-sale/details/54180160,Londres,SW4,"Mandalay Road, London SW4",750000,NA,vente,A,2,1,1,2 bed property for sale,Maison avec jardin,NA
202,https://www.zoopla.co.uk//for-sale/details/46738574,Londres,SW9,"Stane Grove, Clapham, London SW9",500000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
203,https://www.zoopla.co.uk//new-homes/details/54180142,Croydon,CR0,"Leon House, 233 High Street, Croydon CR0",349500,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,Help to buy
204,https://www.zoopla.co.uk//new-homes/details/54180103,Londres,NW9,"Colindale Avenue, London NW9",494000,68.283705,vente,N,2,1,NA,2 bed flat for sale,Appartement,Help to buy
205,https://www.zoopla.co.uk//for-sale/details/54180128,Londres,W3,"Ardross Court, Creffield Road, Acton W3",260000,NA,vente,A,NA,1,1,Studio for sale,Studio,NA
206,https://www.zoopla.co.uk//for-sale/details/54180134,Londres,NW3,"Eton Place, Eton College Road, London NW3",525000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
207,https://www.zoopla.co.uk//for-sale/details/54180107,Londres,W14,"Warwick Road, Kensington, London W14",600000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
208,https://www.zoopla.co.uk//for-sale/details/54180105,Londres,SW5,"Barkston Gardens, South Kensington, London SW5",2000000,NA,vente,A,3,3,2,3 bed flat for sale,Appartement,NA
209,https://www.zoopla.co.uk//for-sale/details/54180082,Londres,SE19,"Sylvan Road, London SE19",335000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
210,https://www.zoopla.co.uk//for-sale/details/54180074,Croydon,CR0,"Pinnacle Apartments, East Croydon, Croydon CR0",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
211,https://www.zoopla.co.uk//for-sale/details/54180032,Londres,SW16,"Streatham High Road, Streatham, London SW16",425000,NA,vente,A,2,2,2,2 bed flat for sale,Appartement,NA
212,https://www.zoopla.co.uk//for-sale/details/54180029,Hounslow,TW4,"Dawn Close, Hounslow TW4",594000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
213,https://www.zoopla.co.uk//for-sale/details/54180022,Londres,SW8,"Wandsworth Road, Nine Elms, London SW8",880000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
214,https://www.zoopla.co.uk//for-sale/details/54180023,Londres,SW8,"Deeley Road, Nine Elms, London SW8",500000,NA,vente,A,2,NA,1,2 bed flat for sale,Appartement,NA
215,https://www.zoopla.co.uk//for-sale/details/54180024,Londres,SW8,"Allen Edwards Drive, Vauxhall, London SW8",500000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
216,https://www.zoopla.co.uk//for-sale/details/54180016,Londres,SW7,"South Kensington, London SW7",2250000,NA,vente,A,4,2,1,4 bed town house for sale,Maison,NA
217,https://www.zoopla.co.uk//for-sale/details/54179996,Londres,NW4,"Linksway, London NW4",275000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
218,https://www.zoopla.co.uk//for-sale/details/54179997,Ewell Village,KT17,"Tayles Hill House, Ewell Village KT17",370000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
219,https://www.zoopla.co.uk//for-sale/details/54179971,Woodford Green,IG8,"Grosvenor Gardens, Woodford Green IG8",800000,NA,vente,A,4,2,3,4 bed semi-detached house for sale,Maison,NA
220,https://www.zoopla.co.uk//new-homes/details/54179958,Londres,SE17,"Manor Place, Elephant And Castle, Southwark SE17",467500,50,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
221,https://www.zoopla.co.uk//for-sale/details/54179957,Londres,E18,"Woodford Road, London E18",370000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
222,https://www.zoopla.co.uk//for-sale/details/53396420,Ilford,IG2,"Royal Crescent, Ilford, Essex IG2",159000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
223,https://www.zoopla.co.uk//for-sale/details/54179934,Londres,SW10,"Carlyle Court, Chelsea Harbour, London SW10",1250000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
224,https://www.zoopla.co.uk//for-sale/details/54179923,Twickenham,TW2,"Hampton Road, Twickenham TW2",295000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
225,https://www.zoopla.co.uk//for-sale/details/54164572,Londres,SE18,"St. Domingo House, 2 Leda Road, London SE18",140000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA
226,https://www.zoopla.co.uk//for-sale/details/54179881,Londres,E3,"Ink Court, Wick Lane, London E3",550000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
227,https://www.zoopla.co.uk//new-homes/details/54179892,Croydon,CR0,"Leon House, Croydon CR0",349950,NA,vente,N,1,NA,NA,1 bed flat for sale,Appartement,NA
228,https://www.zoopla.co.uk//for-sale/details/54179886,Wembley,HA0,"Charterhouse Avenue, Wembley HA0",375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
229,https://www.zoopla.co.uk//for-sale/details/54179882,Northolt,UB5,"Stable Close, Northolt UB5",400000,NA,vente,A,3,2,1,3 bed maisonette for sale,Maisonette,NA
230,https://www.zoopla.co.uk//new-homes/details/54179871,Londres,NW9,"Colindale Avenue, London NW9",364000,48.681172,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
231,https://www.zoopla.co.uk//for-sale/details/54179861,Londres,NW10,"Franklyn Road, Harlesden, London NW10",765000,NA,vente,A,4,1,1,4 bed terraced house for sale,Maison,NA
232,https://www.zoopla.co.uk//for-sale/details/54179862,Londres,NW10,"Shelley Road, Harlesden, London NW10",670000,NA,vente,A,4,2,2,4 bed terraced house for sale,Maison,NA
233,https://www.zoopla.co.uk//for-sale/details/54179832,New Malden,KT3,"Montem Road, New Malden KT3",252500,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
234,https://www.zoopla.co.uk//for-sale/details/54179817,Londres,E18,"Woodford Road, London E18",560000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
235,https://www.zoopla.co.uk//for-sale/details/54179806,Londres,N20,"Southway, London N20",3000000,374,vente,A,6,4,4,6 bed detached house for sale,Maison,NA
236,https://www.zoopla.co.uk//for-sale/details/54179776,Londres,N13,"Berkshire Gardens, Palmers Green, London N13",620000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
237,https://www.zoopla.co.uk//new-homes/details/54179756,Londres,NW9,"Colindale Avenue, London NW9",357000,46.358597,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
238,https://www.zoopla.co.uk//for-sale/details/54179728,Harrow,HA2,"Tregenna Avenue, Harrow HA2",500000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
239,https://www.zoopla.co.uk//new-homes/details/54179610,West Drayton,UB7,"Bentinck Road, West Drayton UB7",425000,75.158527,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy
